nivel,seccion,pagina_pdf,uso_grupo,codigo_actividad,actividad,distrito,sector,compatibilidad,compatibilidad_desc,confianza_color,fuente,nota
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C16,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C17,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C18,C - Central,NP,No permitida,108,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C19,C - Central,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C20,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C21,C - Central,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C22,C - Central,C,Compatible,171,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C23,C - Central,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C24,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C25,C - Central,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,C26,C - Central,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,D1,D - Independencia-Alamitos,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,D2,D - Independencia-Alamitos,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,D3,D - Independencia-Alamitos,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,D4,D - Independencia-Alamitos,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,E1,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,E2,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,E3,E - Cetys-Tecnologico,C,Compatible,192,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,E4,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,E5,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,E6,E - Cetys-Tecnologico,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,E7,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,F1,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,F2,F - Abasolo,C,Compatible,192,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,F3,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,F4,F - Abasolo,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.1.4,Interés social,F5,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,A1,A - Santorales,,,0,matriz de compatibilidad del PDUCPM.pdf,Extraido por clasificacion de simbolos de color; revisar celdas vacias o confianza baja.
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,B1,B - Nacionalista-Orizaba,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,B2,B - Nacionalista-Orizaba,C,Compatible,79,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,B3,B - Nacionalista-Orizaba,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,B4,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,B5,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,B6,B - Nacionalista-Orizaba,C,Compatible,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,B7,B - Nacionalista-Orizaba,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C1,C - Central,C,Compatible,96,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C2,C - Central,C,Compatible,109,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C3,C - Central,NP,No permitida,72,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C4,C - Central,C,Compatible,111,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C5,C - Central,C,Compatible,113,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C6,C - Central,NP,No permitida,81,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C7,C - Central,C,Compatible,113,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C8,C - Central,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C9,C - Central,C,Compatible,130,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C10,C - Central,COND,Condicionada,87,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C11,C - Central,C,Compatible,145,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C12,C - Central,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C13,C - Central,C,Compatible,147,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C14,C - Central,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C15,C - Central,C,Compatible,145,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C16,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C17,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C18,C - Central,NP,No permitida,108,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C19,C - Central,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C20,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C21,C - Central,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C22,C - Central,C,Compatible,171,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C23,C - Central,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C24,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C25,C - Central,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,C26,C - Central,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,D1,D - Independencia-Alamitos,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,D2,D - Independencia-Alamitos,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,D3,D - Independencia-Alamitos,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,D4,D - Independencia-Alamitos,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,E1,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,E2,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,E3,E - Cetys-Tecnologico,C,Compatible,192,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,E4,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,E5,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,E6,E - Cetys-Tecnologico,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,E7,E - Cetys-Tecnologico,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,F1,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,F2,F - Abasolo,C,Compatible,192,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,F3,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,F4,F - Abasolo,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.1,Vivienda horizontal residencial L,F5,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,A1,A - Santorales,,,0,matriz de compatibilidad del PDUCPM.pdf,Extraido por clasificacion de simbolos de color; revisar celdas vacias o confianza baja.
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,B1,B - Nacionalista-Orizaba,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,B2,B - Nacionalista-Orizaba,C,Compatible,79,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,B3,B - Nacionalista-Orizaba,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,B4,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,B5,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,B6,B - Nacionalista-Orizaba,C,Compatible,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,B7,B - Nacionalista-Orizaba,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C1,C - Central,C,Compatible,96,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C2,C - Central,C,Compatible,109,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C3,C - Central,NP,No permitida,72,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C4,C - Central,C,Compatible,111,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C5,C - Central,C,Compatible,113,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C6,C - Central,NP,No permitida,81,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C7,C - Central,C,Compatible,113,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C8,C - Central,NP,No permitida,92,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C9,C - Central,C,Compatible,130,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C10,C - Central,COND,Condicionada,87,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C11,C - Central,C,Compatible,145,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C12,C - Central,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C13,C - Central,C,Compatible,147,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C14,C - Central,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C15,C - Central,C,Compatible,145,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C16,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C17,C - Central,C,Compatible,158,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C18,C - Central,NP,No permitida,108,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C19,C - Central,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C20,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C21,C - Central,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C22,C - Central,C,Compatible,171,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C23,C - Central,C,Compatible,169,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C24,C - Central,C,Compatible,167,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C25,C - Central,NP,No permitida,112,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,C26,C - Central,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,D1,D - Independencia-Alamitos,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,D2,D - Independencia-Alamitos,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,D3,D - Independencia-Alamitos,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,D4,D - Independencia-Alamitos,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,E1,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,E2,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,E3,E - Cetys-Tecnologico,C,Compatible,192,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,E4,E - Cetys-Tecnologico,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,E5,E - Cetys-Tecnologico,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,E6,E - Cetys-Tecnologico,C,Compatible,188,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,E7,E - Cetys-Tecnologico,NP,No permitida,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,F1,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,F2,F - Abasolo,C,Compatible,192,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,F3,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,F4,F - Abasolo,C,Compatible,175,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.2,Vivienda horizontal medio A N,F5,F - Abasolo,C,Compatible,173,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,A1,A - Santorales,,,0,matriz de compatibilidad del PDUCPM.pdf,Extraido por clasificacion de simbolos de color; revisar celdas vacias o confianza baja.
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,B1,B - Nacionalista-Orizaba,C,Compatible,143,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,B2,B - Nacionalista-Orizaba,C,Compatible,79,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,B3,B - Nacionalista-Orizaba,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,B4,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,B5,B - Nacionalista-Orizaba,C,Compatible,85,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,B6,B - Nacionalista-Orizaba,C,Compatible,102,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,B7,B - Nacionalista-Orizaba,C,Compatible,100,matriz de compatibilidad del PDUCPM.pdf,
Ciudad - area urbana,A-F,23,Habitacional,1.2.3,Vivienda horizontal popular O IC,C1,C - Central,C,Compatible,96,matriz de compatibilidad del PDUCPM.pdf,
